review_id,customer_id,product_id,rating,review_text,review_date,verified_purchase
303906,7005,9040,2,Stopped working after a week.,2023-08-19,True
303907,5574,9327,1,Stopped working after a week.,2022-09-28,True
303908,5471,9574,5,"Exactly as described, very happy.",2022-08-22,True
303909,7954,9275,1,Stopped working after a week.,2024-06-29,True
303910,7777,9176,2,Not worth the price.,2025-04-05,True
303911,5163,9060,2,,2022-10-31,True
303912,7752,9555,1,,2026-04-01,False
303913,7753,9596,3,,2024-12-09,False
303914,5286,9158,4,"Exactly as described, very happy.",2024-03-10,True
303915,7352,9307,3,Decent but delivery was late.,2022-04-16,True
303916,6450,9519,2,"Poor quality, disappointed.",2022-05-21,False
303917,6791,9533,3,"Product is okay, nothing special.",2023-02-12,True
303918,5830,9561,4,,2026-07-29,True
303919,7498,9408,4,"Exactly as described, very happy.",2026-07-15,True
303920,7670,9565,3,"Product is okay, nothing special.",2023-09-19,False
303921,5250,9205,2,Stopped working after a week.,2022-11-25,True
303922,5768,9314,4,"Exactly as described, very happy.",2025-09-22,True
303923,5361,9125,3,"Average quality, expected more.",2025-04-29,True
303924,7573,9295,2,Not worth the price.,2022-09-01,True
303925,6627,9020,5,Superb value for money.,2022-09-07,True
303926,5391,9391,3,"Average quality, expected more.",2026-04-04,True
303927,5125,9104,1,Item arrived damaged.,2024-09-02,True
303928,5330,9511,2,"Poor quality, disappointed.",2024-01-22,True
303929,5284,9231,2,Stopped working after a week.,2024-12-24,True
303930,5653,9477,2,Not worth the price.,2024-12-02,False
303931,5809,9373,3,"Product is okay, nothing special.",2024-04-11,True
303932,5041,9355,3,Decent but delivery was late.,2023-05-20,True
303933,6413,9223,1,Not worth the price.,2022-11-07,True
303934,6754,9007,5,Excellent quality and fast delivery.,2022-07-07,True
303935,7972,9477,4,"Great product, worth the money!",2026-01-01,True
303936,7269,9462,3,"Product is okay, nothing special.",2023-03-30,True
303937,6928,9577,1,Stopped working after a week.,2022-07-14,False
303938,7461,9010,2,Stopped working after a week.,2025-04-23,True
303939,7202,9455,1,Not worth the price.,2025-04-10,False
303940,5525,9496,5,Superb value for money.,2024-04-17,True
303941,6146,9056,5,"Great product, worth the money!",2024-12-21,True
303942,6303,9135,4,"Great product, worth the money!",2025-10-01,True
303943,5916,9418,5,Excellent quality and fast delivery.,2022-08-16,False
303944,7547,9425,1,Stopped working after a week.,2026-05-04,True
303945,5927,9488,5,Superb value for money.,2023-03-04,True
303946,5224,9442,3,Decent but delivery was late.,2023-05-29,True
303947,5360,9044,3,Decent but delivery was late.,2022-03-20,True
303948,6672,9176,3,Decent but delivery was late.,2025-05-13,False
303949,5708,9360,3,Decent but delivery was late.,2025-11-17,True
303950,5546,9042,3,"Average quality, expected more.",2022-06-16,False
303951,7023,9004,1,Not worth the price.,2023-11-04,False
303952,7235,9502,1,"Poor quality, disappointed.",2025-05-21,True
303953,7161,9156,5,Excellent quality and fast delivery.,2024-07-23,True
303954,5270,9063,2,Not worth the price.,2024-05-12,False
303955,6460,9122,5,Excellent quality and fast delivery.,2025-09-12,True
303956,5991,9048,4,,2024-09-16,True
303957,6288,9106,2,"Poor quality, disappointed.",2024-10-28,True
303958,5776,9149,5,Excellent quality and fast delivery.,2025-06-18,True
303959,6258,9265,5,"Great product, worth the money!",2023-11-19,True
303960,5231,9557,1,Stopped working after a week.,2023-11-09,True
303961,7282,9020,5,Excellent quality and fast delivery.,2024-11-01,True
303962,7965,9518,5,Superb value for money.,2022-02-05,True
303963,6597,9584,2,"Poor quality, disappointed.",2025-01-21,True
303964,5852,9556,5,"Loved it, will buy again.",2024-03-13,False
303965,5505,9195,4,"Exactly as described, very happy.",2023-02-07,True
303966,6761,9563,2,"Poor quality, disappointed.",2024-12-11,True
303967,5250,9500,5,"Great product, worth the money!",2023-08-05,True
303968,6107,9030,3,"Product is okay, nothing special.",2026-04-25,True
303969,7396,9424,4,Excellent quality and fast delivery.,2024-06-24,True
303970,7955,9196,4,"Exactly as described, very happy.",2024-12-24,True
303971,7293,9314,5,"Exactly as described, very happy.",2026-01-17,True
303972,5047,9396,5,Superb value for money.,2024-08-01,True
303973,6675,9180,4,"Loved it, will buy again.",2026-08-06,True
303974,5874,9184,5,"Great product, worth the money!",2023-12-27,True
303975,7220,9283,3,"Product is okay, nothing special.",2025-08-29,True
303976,6205,9067,5,"Great product, worth the money!",2025-05-11,True
303977,7982,9404,1,Item arrived damaged.,2022-05-30,True
303978,6340,9098,2,Item arrived damaged.,2022-09-23,False
303979,5361,9349,2,Stopped working after a week.,2022-12-13,True
303980,5446,9448,4,"Great product, worth the money!",2024-02-09,True
303981,5195,9403,2,Stopped working after a week.,2023-01-05,False
303982,6519,9595,1,Not worth the price.,2022-10-12,True
303983,5030,9399,2,Stopped working after a week.,2025-07-02,True
303984,7178,9107,3,Decent but delivery was late.,2024-04-05,True
303985,7171,9465,4,,2024-12-13,False
303986,5381,9226,4,Excellent quality and fast delivery.,2023-02-17,True
303987,5882,9273,5,Superb value for money.,2025-04-23,True
303988,6533,9244,1,Stopped working after a week.,2022-12-30,True
303989,6177,9544,4,Excellent quality and fast delivery.,2026-06-22,True
303990,5505,9297,1,Stopped working after a week.,2024-07-07,True
303991,7940,9092,4,"Exactly as described, very happy.",2024-11-19,True
303992,6072,9044,1,"Poor quality, disappointed.",2026-02-01,True
303993,7309,9048,4,,2023-05-25,True
303994,7834,9452,5,Superb value for money.,2026-03-15,True
303995,7215,9579,1,Item arrived damaged.,2024-08-14,True
303996,5005,9203,5,"Exactly as described, very happy.",2022-10-10,True
303997,5782,9135,1,Not worth the price.,2023-08-19,True
303998,5065,9054,1,,2025-03-22,True
303999,5161,9276,5,Excellent quality and fast delivery.,2023-03-13,True
304000,5318,9563,5,Superb value for money.,2022-10-01,True
304001,5781,9113,3,"Product is okay, nothing special.",2024-08-03,True
304002,5493,9058,1,Not worth the price.,2025-09-15,True
304003,7264,9531,2,Not worth the price.,2024-04-10,True
304004,6107,9204,5,"Great product, worth the money!",2026-04-23,False
304005,5482,9600,5,"Exactly as described, very happy.",2024-12-27,True
304006,5098,9475,1,Stopped working after a week.,2022-10-25,True
304007,7409,9408,2,,2025-06-30,True
304008,7375,9077,2,Item arrived damaged.,2023-04-29,False
304009,7907,9367,1,Item arrived damaged.,2022-08-20,True
304010,6171,9225,2,"Poor quality, disappointed.",2023-07-23,True
304011,7835,9268,2,Not worth the price.,2022-01-01,True
304012,5867,9124,1,Item arrived damaged.,2022-12-18,True
304013,6477,9439,2,Not worth the price.,2025-02-22,True
304014,6358,9425,1,Stopped working after a week.,2026-02-22,True
304015,7205,9150,1,Not worth the price.,2022-03-03,True
304016,5050,9023,2,Stopped working after a week.,2025-03-27,False
304017,5343,9473,4,,2024-12-07,True
304018,7901,9451,5,"Exactly as described, very happy.",2025-12-12,True
304019,6928,9358,1,Not worth the price.,2024-05-03,False
304020,6661,9007,1,Item arrived damaged.,2025-12-29,True
304021,7684,9183,5,Excellent quality and fast delivery.,2023-10-22,False
304022,5068,9244,5,Superb value for money.,2023-05-28,False
304023,5790,9284,3,Decent but delivery was late.,2022-10-04,True
304024,7735,9526,5,Excellent quality and fast delivery.,2025-01-03,True
304025,7273,9518,2,Item arrived damaged.,2026-04-23,True
304026,7474,9272,4,"Loved it, will buy again.",2022-05-08,True
304027,6610,9208,3,Decent but delivery was late.,2025-05-02,True
304028,7376,9023,4,"Great product, worth the money!",2026-02-22,False
304029,6356,9572,5,Excellent quality and fast delivery.,2025-09-10,True
304030,7641,9153,3,"Product is okay, nothing special.",2025-01-19,True
304031,6591,9306,2,"Poor quality, disappointed.",2025-08-14,True
304032,5577,9105,1,Stopped working after a week.,2025-08-14,True
304033,5880,9490,3,"Product is okay, nothing special.",2024-10-27,True
304034,7971,9415,5,Excellent quality and fast delivery.,2025-03-14,True
304035,7548,9544,4,Excellent quality and fast delivery.,2022-04-25,True
304036,6558,9114,1,Not worth the price.,2023-11-08,True
304037,6512,9200,4,"Loved it, will buy again.",2024-07-30,True
304038,6663,9335,3,"Average quality, expected more.",2024-10-21,True
304039,6214,9260,2,Not worth the price.,2025-08-06,True
304040,6866,9409,3,"Average quality, expected more.",2024-04-29,False
304041,7157,9183,5,Excellent quality and fast delivery.,2026-03-06,True
304042,5497,9016,2,"Poor quality, disappointed.",2023-01-31,True
304043,7723,9347,5,"Exactly as described, very happy.",2023-02-25,True
304044,5759,9344,2,Item arrived damaged.,2022-02-11,True
304045,7821,9179,1,Item arrived damaged.,2026-02-24,True
304046,6650,9547,5,Excellent quality and fast delivery.,2026-02-09,True
304047,5494,9268,1,Stopped working after a week.,2023-05-20,True
304048,7671,9429,5,Excellent quality and fast delivery.,2023-10-12,True
304049,6792,9503,5,"Loved it, will buy again.",2022-06-17,True
304050,7419,9560,4,"Exactly as described, very happy.",2025-02-28,False
304051,5212,9377,5,"Great product, worth the money!",2024-03-21,False
304052,7757,9225,3,Decent but delivery was late.,2023-10-02,True
304053,5596,9280,1,Stopped working after a week.,2024-09-02,True
304054,5885,9062,4,"Loved it, will buy again.",2025-03-11,True
304055,5005,9080,1,"Poor quality, disappointed.",2022-03-30,True
304056,6558,9443,5,"Great product, worth the money!",2023-05-19,True
304057,5638,9187,4,Superb value for money.,2024-03-23,True
304058,5202,9327,2,Item arrived damaged.,2024-09-04,False
304059,6874,9042,2,Stopped working after a week.,2023-06-17,False
304060,6447,9255,4,Superb value for money.,2023-02-28,True
304061,7129,9006,2,Item arrived damaged.,2026-06-21,True
304062,5863,9027,3,Decent but delivery was late.,2022-06-11,False
304063,5215,9128,4,Superb value for money.,2024-01-05,True
304064,5762,9320,3,"Average quality, expected more.",2025-01-17,True
304065,5404,9076,4,"Exactly as described, very happy.",2023-05-13,False
304066,5477,9552,3,Decent but delivery was late.,2025-01-19,False
304067,6509,9008,1,Stopped working after a week.,2023-08-25,True
304068,7056,9080,1,Stopped working after a week.,2024-01-28,True
304069,7325,9407,2,Not worth the price.,2025-09-30,True
304070,6842,9360,4,"Great product, worth the money!",2023-05-11,True
304071,6754,9480,3,"Average quality, expected more.",2023-12-01,True
304072,5168,9599,5,,2025-06-19,True
304073,5145,9201,3,"Product is okay, nothing special.",2025-02-04,True
304074,6702,9355,3,Decent but delivery was late.,2022-05-25,True
304075,6509,9171,3,Decent but delivery was late.,2022-02-18,True
304076,7133,9136,4,"Exactly as described, very happy.",2025-09-12,True
304077,6924,9011,2,Item arrived damaged.,2022-10-27,True
304078,6885,9399,5,"Exactly as described, very happy.",2025-11-25,True
304079,7591,9154,3,Decent but delivery was late.,2024-02-13,True
304080,6227,9544,4,Excellent quality and fast delivery.,2025-12-17,True
304081,5207,9106,5,"Great product, worth the money!",2022-10-25,True
304082,7028,9038,4,,2025-10-20,True
304083,6763,9237,3,Decent but delivery was late.,2025-07-04,True
304084,6530,9290,2,Not worth the price.,2023-10-12,True
304085,7376,9036,1,Stopped working after a week.,2026-05-07,True
304086,6858,9331,4,"Great product, worth the money!",2022-06-18,False
304087,6605,9579,1,Stopped working after a week.,2023-04-18,True
304088,5763,9030,3,"Average quality, expected more.",2025-07-15,False
304089,7149,9218,5,Superb value for money.,2024-11-13,False
304090,7113,9324,1,Stopped working after a week.,2022-01-26,True
304091,5223,9063,1,Not worth the price.,2025-05-20,True
304092,5358,9417,4,"Loved it, will buy again.",2026-04-27,True
304093,6547,9433,2,Item arrived damaged.,2022-12-28,True
304094,5952,9109,4,Superb value for money.,2022-01-17,True
304095,6652,9296,4,Excellent quality and fast delivery.,2026-07-28,True
304096,7340,9519,3,Decent but delivery was late.,2022-06-19,True
304097,6443,9373,2,Stopped working after a week.,2022-07-02,True
304098,6227,9302,2,"Poor quality, disappointed.",2022-07-14,False
304099,5198,9283,2,Stopped working after a week.,2023-05-10,True
304100,5975,9557,3,"Average quality, expected more.",2022-07-08,True
304101,6726,9095,4,Superb value for money.,2024-01-20,True
304102,6333,9089,1,"Poor quality, disappointed.",2023-07-20,True
304103,7326,9280,2,Not worth the price.,2022-03-28,True
304104,7946,9035,1,"Poor quality, disappointed.",2023-12-02,True
304105,5028,9383,4,"Great product, worth the money!",2023-04-15,True
304106,7263,9073,4,"Exactly as described, very happy.",2023-08-08,True
304107,7260,9093,4,Excellent quality and fast delivery.,2022-07-20,True
304108,7722,9157,5,Excellent quality and fast delivery.,2022-11-03,True
304109,6135,9047,3,,2022-07-28,True
304110,5330,9042,5,"Great product, worth the money!",2024-11-10,False
304111,7949,9353,5,"Exactly as described, very happy.",2025-10-02,True
304112,7244,9533,3,Decent but delivery was late.,2026-07-20,True
304113,6257,9456,3,"Product is okay, nothing special.",2024-03-23,True
304114,7026,9042,3,"Average quality, expected more.",2024-02-21,True
304115,5450,9504,5,Excellent quality and fast delivery.,2022-10-28,True
304116,7117,9529,1,Stopped working after a week.,2024-03-11,True
304117,6816,9020,3,Decent but delivery was late.,2023-02-22,True
304118,6353,9546,3,"Average quality, expected more.",2024-12-19,False
304119,6868,9046,4,"Loved it, will buy again.",2023-04-29,True
304120,5202,9412,4,"Loved it, will buy again.",2024-10-13,True
304121,5731,9339,5,Excellent quality and fast delivery.,2022-03-11,True
304122,6440,9312,3,"Average quality, expected more.",2022-01-02,True
304123,7106,9263,4,"Loved it, will buy again.",2022-09-27,True
304124,5150,9274,3,"Average quality, expected more.",2025-03-09,True
304125,6181,9573,3,"Average quality, expected more.",2024-03-19,True
304126,7013,9596,5,Superb value for money.,2026-06-11,True
304127,6968,9455,5,"Great product, worth the money!",2023-11-21,True
304128,6345,9193,4,"Loved it, will buy again.",2022-03-17,True
304129,5622,9017,5,Superb value for money.,2023-10-05,True
304130,5752,9446,1,Item arrived damaged.,2023-10-08,True
304131,7610,9308,3,"Product is okay, nothing special.",2022-01-18,False
304132,6333,9126,2,Stopped working after a week.,2024-11-28,False
304133,5817,9187,4,Excellent quality and fast delivery.,2023-12-13,True
304134,7054,9080,2,Item arrived damaged.,2024-04-08,False
304135,5467,9178,1,,2022-03-29,True
304136,6410,9380,1,"Poor quality, disappointed.",2023-07-16,False
304137,6386,9099,3,Decent but delivery was late.,2024-08-14,True
304138,6981,9473,2,Stopped working after a week.,2025-09-12,True
304139,6579,9207,5,"Great product, worth the money!",2023-02-18,True
304140,5116,9430,4,"Loved it, will buy again.",2024-02-14,False
304141,6412,9073,2,Item arrived damaged.,2025-03-21,False
304142,7008,9338,3,"Average quality, expected more.",2026-05-29,True
304143,5399,9416,4,"Loved it, will buy again.",2022-11-29,True
304144,7968,9133,1,Not worth the price.,2022-11-24,True
304145,7280,9038,3,,2022-07-12,True
304146,6180,9317,3,"Average quality, expected more.",2025-03-15,False
304147,7037,9202,3,,2026-06-11,True
304148,6040,9108,3,Decent but delivery was late.,2022-01-09,True
304149,5004,9321,3,Decent but delivery was late.,2022-01-09,True
304150,6783,9572,2,"Poor quality, disappointed.",2026-02-01,False
304151,6461,9323,4,Excellent quality and fast delivery.,2023-06-17,False
304152,6347,9287,4,"Loved it, will buy again.",2023-07-31,True
304153,5262,9467,5,Excellent quality and fast delivery.,2024-08-20,True
304154,6283,9248,3,"Product is okay, nothing special.",2023-06-06,False
304155,5433,9225,2,Not worth the price.,2024-04-13,True
304156,5581,9415,4,Excellent quality and fast delivery.,2023-05-03,True
304157,5637,9165,3,"Product is okay, nothing special.",2025-03-29,True
304158,7196,9387,5,"Exactly as described, very happy.",2023-01-09,True
304159,6264,9583,3,"Average quality, expected more.",2022-07-29,True
304160,6242,9394,3,"Average quality, expected more.",2025-08-10,True
304161,6825,9501,3,Decent but delivery was late.,2022-02-02,False
304162,5617,9151,2,Not worth the price.,2024-09-13,True
304163,6072,9457,5,"Loved it, will buy again.",2022-12-04,True
304164,7195,9190,2,Not worth the price.,2025-10-05,True
304165,5586,9276,4,"Exactly as described, very happy.",2025-12-11,True
304166,5906,9275,4,"Loved it, will buy again.",2024-11-10,False
304167,7753,9230,1,"Poor quality, disappointed.",2025-11-24,True
304168,7612,9335,1,"Poor quality, disappointed.",2024-05-15,False
304169,5129,9464,5,Excellent quality and fast delivery.,2023-04-03,False
304170,7189,9381,2,Not worth the price.,2026-02-01,True
304171,7354,9026,3,Decent but delivery was late.,2023-04-22,False
304172,5433,9570,4,"Loved it, will buy again.",2025-04-17,True
304173,6812,9079,5,"Great product, worth the money!",2023-02-23,True
304174,7448,9592,4,,2023-04-18,True
304175,6135,9090,2,"Poor quality, disappointed.",2023-02-13,True
304176,6849,9487,3,Decent but delivery was late.,2022-07-31,True
304177,7596,9549,5,Superb value for money.,2026-06-11,True
304178,6254,9133,2,"Poor quality, disappointed.",2025-09-05,False
304179,7409,9545,3,"Average quality, expected more.",2024-02-26,True
304180,6922,9108,4,"Great product, worth the money!",2023-09-14,False
304181,7394,9507,1,"Poor quality, disappointed.",2022-06-21,True
304182,7746,9001,2,Stopped working after a week.,2025-07-04,True
304183,5116,9473,2,Not worth the price.,2026-04-04,True
304184,6734,9330,2,Stopped working after a week.,2024-06-02,True
304185,6365,9006,5,"Loved it, will buy again.",2023-11-06,False
304186,6561,9407,5,"Loved it, will buy again.",2024-04-09,True
304187,7060,9211,5,Excellent quality and fast delivery.,2026-05-26,True
304188,5475,9568,1,Not worth the price.,2026-03-09,True
304189,6112,9397,5,Excellent quality and fast delivery.,2026-03-25,True
304190,5878,9177,1,Stopped working after a week.,2022-04-12,True
304191,5943,9392,3,"Average quality, expected more.",2026-05-14,True
304192,6633,9142,1,Not worth the price.,2022-05-08,True
304193,7761,9286,2,Stopped working after a week.,2023-12-25,True
304194,6046,9177,5,Excellent quality and fast delivery.,2025-09-28,False
304195,7834,9107,4,"Exactly as described, very happy.",2024-10-01,False
304196,5516,9016,5,Excellent quality and fast delivery.,2024-03-20,False
304197,6053,9324,5,"Exactly as described, very happy.",2023-03-07,True
304198,5791,9598,2,"Poor quality, disappointed.",2023-09-05,True
304199,5437,9419,1,"Poor quality, disappointed.",2023-11-09,True
304200,5371,9283,1,Not worth the price.,2023-04-09,True
304201,7022,9141,2,"Poor quality, disappointed.",2026-03-19,True
304202,7859,9035,1,Stopped working after a week.,2023-12-06,False
304203,7877,9244,5,Excellent quality and fast delivery.,2023-05-22,False
304204,7713,9368,5,"Loved it, will buy again.",2023-06-17,True
304205,6422,9032,5,"Loved it, will buy again.",2024-05-23,True
304206,5629,9251,5,"Loved it, will buy again.",2026-05-17,True
304207,7470,9036,4,Superb value for money.,2024-12-26,True
304208,5960,9283,2,Item arrived damaged.,2025-11-02,True
304209,6263,9462,5,Excellent quality and fast delivery.,2022-12-19,True
304210,7724,9448,4,"Great product, worth the money!",2025-08-03,True
304211,7624,9469,5,"Great product, worth the money!",2024-12-16,True
304212,5245,9435,3,"Average quality, expected more.",2024-07-04,False
304213,6524,9204,1,Item arrived damaged.,2024-07-01,True
304214,7738,9044,2,"Poor quality, disappointed.",2022-01-29,True
304215,7692,9164,1,"Poor quality, disappointed.",2024-12-05,False
304216,5979,9081,1,Stopped working after a week.,2023-11-27,True
304217,6851,9566,4,Superb value for money.,2022-07-15,False
304218,5296,9025,3,Decent but delivery was late.,2022-01-28,True
304219,7285,9126,1,Stopped working after a week.,2022-06-25,True
304220,5253,9566,3,Decent but delivery was late.,2025-04-26,False
304221,5404,9321,4,"Great product, worth the money!",2024-09-25,True
304222,5244,9581,3,"Average quality, expected more.",2024-11-05,False
304223,5351,9249,1,Stopped working after a week.,2024-02-02,True
304224,7524,9166,3,"Average quality, expected more.",2026-05-07,True
304225,5293,9357,5,"Exactly as described, very happy.",2023-08-27,True
304226,6188,9261,1,"Poor quality, disappointed.",2025-04-09,True
304227,7822,9233,2,"Poor quality, disappointed.",2023-02-23,True
304228,6652,9365,4,"Great product, worth the money!",2023-04-20,False
304229,5470,9413,1,,2024-03-26,True
304230,5958,9454,1,Item arrived damaged.,2025-10-06,True
304231,5494,9045,2,,2022-12-26,True
304232,5761,9015,2,Not worth the price.,2025-12-24,True
304233,5913,9276,5,"Exactly as described, very happy.",2026-02-05,False
304234,7117,9104,2,Item arrived damaged.,2022-08-11,True
304235,5361,9456,2,Not worth the price.,2025-05-15,False
304236,7861,9252,5,"Exactly as described, very happy.",2024-12-12,True
304237,5510,9509,2,Stopped working after a week.,2022-05-23,False
304238,5951,9211,3,Decent but delivery was late.,2022-10-02,True
304239,6297,9326,5,"Loved it, will buy again.",2025-03-26,True
304240,7742,9198,5,Excellent quality and fast delivery.,2026-05-05,False
304241,7925,9016,3,,2026-03-28,False
304242,5533,9365,2,Not worth the price.,2022-01-04,True
304243,5025,9301,5,"Great product, worth the money!",2022-04-11,True
304244,5327,9083,4,"Exactly as described, very happy.",2026-04-10,True
304245,6230,9201,5,"Exactly as described, very happy.",2022-10-29,False
304246,7006,9542,2,"Poor quality, disappointed.",2026-03-30,True
304247,6191,9101,5,Superb value for money.,2024-09-14,True
304248,5592,9129,2,Item arrived damaged.,2026-03-10,True
304249,7825,9240,1,Item arrived damaged.,2026-06-05,False
304250,7358,9584,1,Stopped working after a week.,2026-08-05,True
304251,7630,9363,4,"Great product, worth the money!",2024-05-18,True
304252,5674,9390,3,"Average quality, expected more.",2022-07-18,False
304253,6541,9453,1,"Poor quality, disappointed.",2025-04-25,True
304254,6717,9293,2,Item arrived damaged.,2022-02-18,False
304255,5255,9190,5,"Exactly as described, very happy.",2026-05-21,True
304256,7103,9028,2,"Poor quality, disappointed.",2023-03-03,True
304257,5322,9179,3,"Product is okay, nothing special.",2025-03-20,True
304258,6271,9233,3,Decent but delivery was late.,2023-02-27,False
304259,6630,9039,3,,2023-05-01,True
304260,7493,9593,1,Stopped working after a week.,2023-08-16,True
304261,7002,9357,4,Superb value for money.,2022-01-23,True
304262,7694,9097,2,Stopped working after a week.,2026-05-18,False
304263,6894,9518,4,"Loved it, will buy again.",2024-07-24,True
304264,5692,9577,2,Stopped working after a week.,2024-10-26,True
304265,5880,9462,5,"Exactly as described, very happy.",2023-10-07,True
304266,7881,9095,5,Superb value for money.,2025-08-19,True
304267,6627,9173,5,Superb value for money.,2023-12-30,True
304268,6868,9212,5,Superb value for money.,2026-02-21,True
304269,6625,9598,5,"Great product, worth the money!",2024-07-19,False
304270,5143,9314,4,"Great product, worth the money!",2022-11-24,True
304271,6526,9352,5,Superb value for money.,2022-06-25,True
304272,5273,9595,4,"Exactly as described, very happy.",2023-10-02,True
304273,7878,9353,4,"Great product, worth the money!",2025-10-08,True
304274,6873,9409,2,Stopped working after a week.,2025-06-18,False
304275,7157,9592,2,Stopped working after a week.,2023-10-13,True
304276,7211,9219,4,"Exactly as described, very happy.",2025-12-09,False
304277,5011,9118,5,Superb value for money.,2024-04-10,True
304278,5384,9210,4,"Loved it, will buy again.",2026-06-12,True
304279,5812,9082,1,Not worth the price.,2026-03-18,True
304280,5311,9182,2,Not worth the price.,2023-09-02,True
304281,6912,9412,5,"Great product, worth the money!",2025-07-15,False
304282,7503,9103,5,"Exactly as described, very happy.",2024-11-23,True
304283,6069,9383,1,"Poor quality, disappointed.",2025-12-29,False
304284,8000,9008,5,Superb value for money.,2024-07-02,True
304285,6073,9232,2,"Poor quality, disappointed.",2023-06-30,True
304286,7462,9570,5,Excellent quality and fast delivery.,2025-07-07,True
304287,5964,9532,3,Decent but delivery was late.,2023-12-03,False
304288,6711,9382,3,Decent but delivery was late.,2023-05-14,False
304289,5771,9156,5,,2026-01-24,True
304290,7241,9205,1,Not worth the price.,2026-04-23,True
304291,6130,9035,1,Not worth the price.,2023-04-15,False
304292,5065,9388,2,Stopped working after a week.,2022-06-24,True
304293,5586,9041,2,"Poor quality, disappointed.",2024-02-01,True
304294,7950,9570,3,"Average quality, expected more.",2023-03-18,True
304295,7236,9520,1,Not worth the price.,2023-07-20,False
304296,5952,9265,2,Not worth the price.,2022-02-02,True
304297,6304,9268,1,Not worth the price.,2023-03-15,False
304298,7294,9411,4,"Great product, worth the money!",2024-08-11,True
304299,5659,9049,1,"Poor quality, disappointed.",2023-08-01,True
304300,6147,9001,2,"Poor quality, disappointed.",2026-04-02,True
304301,6564,9569,1,Item arrived damaged.,2022-05-31,True
304302,5621,9424,4,"Great product, worth the money!",2023-07-03,False
304303,6564,9172,3,Decent but delivery was late.,2024-04-10,False
304304,5830,9210,2,Item arrived damaged.,2025-06-25,True
304305,5636,9343,4,Superb value for money.,2024-09-18,True
304306,7544,9320,3,"Average quality, expected more.",2023-02-02,True
304307,5136,9300,1,Item arrived damaged.,2023-03-12,False
304308,7299,9418,1,Stopped working after a week.,2022-07-10,False
304309,6474,9103,5,"Loved it, will buy again.",2022-03-31,True
304310,5507,9121,1,Stopped working after a week.,2022-07-09,False
304311,7626,9597,2,Stopped working after a week.,2025-11-02,True
304312,7091,9272,2,Not worth the price.,2026-08-01,True
304313,7001,9155,2,Item arrived damaged.,2025-10-28,True
304314,7960,9178,1,Stopped working after a week.,2023-07-26,True
304315,5212,9354,2,Stopped working after a week.,2023-12-02,True
304316,5219,9239,5,,2022-06-05,True
304317,7195,9224,1,Not worth the price.,2026-06-08,True
304318,5891,9227,3,"Average quality, expected more.",2023-02-22,True
304319,6517,9503,4,Excellent quality and fast delivery.,2025-05-07,True
304320,6257,9409,1,Item arrived damaged.,2022-06-19,True
304321,5856,9296,5,"Great product, worth the money!",2024-08-11,True
304322,5346,9359,5,"Exactly as described, very happy.",2026-01-27,False
304323,7278,9069,2,Item arrived damaged.,2025-05-16,True
304324,7474,9340,1,Item arrived damaged.,2026-03-06,True
304325,7856,9117,4,"Exactly as described, very happy.",2026-03-18,True
304326,7825,9530,3,Decent but delivery was late.,2022-12-28,True
304327,6033,9276,3,"Average quality, expected more.",2023-07-06,True
304328,7231,9566,2,"Poor quality, disappointed.",2023-07-24,True
304329,5886,9182,3,"Product is okay, nothing special.",2022-10-22,True
304330,7175,9366,3,"Product is okay, nothing special.",2025-11-24,False
304331,5896,9532,4,Superb value for money.,2024-11-07,True
304332,7676,9206,4,Superb value for money.,2024-02-13,True
304333,5812,9136,3,"Product is okay, nothing special.",2022-08-09,False
304334,7188,9528,1,,2026-08-05,False
304335,5396,9592,1,,2023-09-20,False
304336,6692,9354,1,Stopped working after a week.,2023-02-18,True
304337,5023,9250,5,"Loved it, will buy again.",2022-12-26,True
304338,5265,9124,4,Superb value for money.,2025-03-10,True
304339,6375,9175,1,Stopped working after a week.,2024-09-02,True
304340,7034,9353,1,Not worth the price.,2025-01-06,True
304341,7110,9123,1,,2025-07-13,True
304342,5950,9218,3,"Average quality, expected more.",2024-12-23,False
304343,6368,9598,3,Decent but delivery was late.,2022-02-27,True
304344,5792,9428,5,"Great product, worth the money!",2023-12-23,True
304345,7060,9560,4,Superb value for money.,2025-09-04,False
304346,5284,9533,3,Decent but delivery was late.,2023-10-23,False
304347,5979,9526,3,Decent but delivery was late.,2023-05-12,False
304348,5225,9546,1,"Poor quality, disappointed.",2023-12-04,True
304349,7907,9128,1,Stopped working after a week.,2026-07-20,False
304350,5487,9359,2,Not worth the price.,2026-02-20,True
304351,5798,9092,5,Superb value for money.,2024-04-27,True
304352,5295,9398,1,"Poor quality, disappointed.",2025-06-08,False
304353,7405,9343,4,"Loved it, will buy again.",2022-04-04,True
304354,6295,9049,4,"Exactly as described, very happy.",2024-08-30,True
304355,5303,9031,3,Decent but delivery was late.,2026-04-30,True
304356,6125,9401,3,,2023-11-07,False
304357,7668,9592,5,"Great product, worth the money!",2025-01-09,True
304358,5751,9253,4,"Exactly as described, very happy.",2022-11-28,True
304359,7520,9517,5,"Exactly as described, very happy.",2025-09-29,True
304360,5963,9124,2,Item arrived damaged.,2024-09-06,False
304361,7658,9409,2,"Poor quality, disappointed.",2022-11-01,True
304362,6190,9035,2,Stopped working after a week.,2023-07-27,False
304363,5035,9001,1,Item arrived damaged.,2024-09-01,True
304364,6327,9549,2,Item arrived damaged.,2025-09-03,True
